0.306	N
0.443	N
0.344	N
0.313	N
0.253	N
0.251	N
0.369	N
0.367	N
0.268	N
0.250	N
0.251	N
0.250	N
0.267	N
0.303	N
0.255	N
0.271	N
0.251	N
0.250	N
0.251	N
0.258	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.311	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.249	N
0.252	N
0.250	N
0.251	N
0.250	N
0.251	N
0.251	N
0.250	N
0.251	N
0.250	N
0.249	N
0.252	N
0.253	N
0.251	N
0.250	N
0.251	N
0.250	N
0.253	N
0.250	N
0.251	N
0.255	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.252	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.248	N
0.253	N
0.251	N
0.250	N
0.365	N
0.251	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.243	N
0.258	N
0.251	N
0.238	N
0.263	N
0.250	N
0.251	N
0.250	N
0.251	N
0.239	N
0.262	N
0.250	N
0.251	N
0.372	N
0.252	N
0.251	N
0.281	N
0.251	N
0.265	N
2.286	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
