0.792	N
0.251	N
0.250	N
0.286	N
0.252	N
1.229	N
0.251	N
0.296	N
0.251	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.256	N
0.250	N
0.251	N
0.250	N
0.251	N
0.253	N
0.250	N
0.251	N
0.246	N
0.319	N
0.251	N
0.307	N
0.251	N
0.250	N
0.251	N
0.250	N
0.363	N
0.251	N
0.377	N
0.250	N
0.379	N
0.250	N
0.279	N
0.251	N
0.250	N
0.245	N
0.256	N
0.327	N
0.250	N
0.425	N
0.258	N
0.381	N
0.256	N
0.367	N
0.267	N
0.373	N
0.261	N
0.276	N
0.251	N
0.250	N
0.251	N
0.248	N
0.253	N
0.250	N
0.251	N
0.250	N
0.252	N
0.259	N
0.250	N
0.251	N
0.250	N
0.257	N
0.251	N
0.250	N
0.251	N
0.250	N
0.266	N
0.296	N
0.256	N
0.251	N
0.250	N
0.251	N
0.301	N
0.251	N
0.394	N
0.305	N
0.365	N
0.262	N
0.373	N
0.264	N
0.313	N
0.251	N
0.250	N
0.251	N
0.250	N
0.337	N
0.260	N
0.361	N
0.278	N
0.293	N
0.283	N
0.251	N
0.251	N
0.250	N
0.327	N
0.255	N
0.337	N
0.251	N
0.250	N
0.251	N
0.250	N
0.315	N
0.262	N
0.370	N
0.256	N
0.387	N
0.252	N
0.340	N
0.250	N
0.427	N
0.257	N
0.382	N
0.269	N
0.308	N
0.251	N
0.253	N
0.250	N
0.251	N
0.329	N
0.274	N
0.312	N
0.251	N
0.250	N
0.251	N
0.250	N
0.325	N
0.262	N
0.377	N
0.251	N
0.352	N
0.251	N
0.405	N
0.289	N
0.301	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.257	N
0.383	N
0.268	N
0.385	N
0.256	N
0.331	N
0.250	N
2.280	N
0.278	N
0.251	N
0.250	N
0.251	N
0.248	N
0.255	N
0.251	N
0.250	N
