0.095	N
0.657	N
0.322	N
0.682	N
0.322	N
0.291	N
0.328	N
0.304	N
0.616	N
0.250	N
0.251	N
0.357	N
0.606	N
0.318	N
0.595	N
0.250	N
0.251	N
0.250	N
0.251	N
0.246	N
0.535	N
0.252	N
0.258	N
0.381	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.553	N
0.295	N
0.251	N
0.329	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.256	N
0.439	N
0.326	N
0.364	N
0.251	N
0.250	N
0.251	N
0.251	N
0.250	N
0.279	N
0.608	N
0.317	N
0.643	N
0.251	N
0.587	N
0.251	N
0.250	N
0.337	N
0.251	N
0.351	N
0.641	N
0.252	N
0.251	N
0.451	N
0.343	N
0.614	N
0.338	N
0.619	N
0.251	N
0.261	N
0.418	N
0.351	N
0.547	N
0.251	N
0.250	N
0.455	N
0.251	N
0.250	N
0.440	N
0.338	N
0.283	N
0.277	N
0.253	N
0.251	N
0.459	N
0.347	N
0.253	N
0.288	N
0.334	N
0.430	N
0.255	N
2.189	N
0.348	N
0.252	N
0.289	N
0.334	N
0.430	N
0.254	N
