0.215	N
0.320	N
0.446	N
0.389	N
0.497	N
0.251	N
0.348	N
0.251	N
0.324	N
0.403	N
0.435	N
0.252	N
0.250	N
0.251	N
0.250	N
0.472	N
0.311	N
0.251	N
0.268	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.252	N
0.250	N
0.303	N
0.251	N
0.250	N
0.251	N
0.262	N
0.251	N
0.250	N
0.251	N
0.259	N
0.250	N
0.251	N
0.250	N
0.251	N
0.254	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.246	N
0.255	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.285	N
0.251	N
0.256	N
0.250	N
0.251	N
0.250	N
0.251	N
0.260	N
0.255	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.256	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.248	N
0.262	N
0.251	N
0.250	N
0.251	N
0.250	N
0.259	N
0.250	N
0.251	N
0.250	N
0.251	N
2.304	N
0.253	N
0.251	N
0.250	N
0.251	N
0.250	N
0.247	N
0.254	N
