-0.007	N
0.249	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.331	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.310	N
0.251	N
0.251	N
0.250	N
0.251	N
0.250	N
0.283	N
0.251	N
0.251	N
0.330	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.287	N
0.251	N
0.250	N
0.251	N
0.250	N
0.304	N
0.353	N
0.280	N
0.250	N
0.286	N
0.251	N
0.251	N
0.250	N
0.251	N
0.250	N
0.277	N
0.250	N
0.251	N
0.307	N
0.251	N
0.251	N
0.288	N
0.251	N
0.251	N
0.250	N
0.251	N
0.250	N
0.274	N
0.251	N
