0.182	N
0.506	N
0.284	N
0.496	N
0.323	N
0.478	N
0.281	N
0.455	N
0.251	N
0.250	N
0.283	N
0.553	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.257	N
0.251	N
0.250	N
0.252	N
0.250	N
0.322	N
0.323	N
0.252	N
0.251	N
0.254	N
0.265	N
0.251	N
0.250	N
0.420	N
0.251	N
0.251	N
0.264	N
0.250	N
0.407	N
0.251	N
0.250	N
0.348	N
0.251	N
0.255	N
0.312	N
0.251	N
0.549	N
0.251	N
0.321	N
0.251	N
0.250	N
0.251	N
0.250	N
0.263	N
0.494	N
0.317	N
0.454	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.279	N
0.264	N
0.251	N
0.250	N
0.255	N
0.250	N
0.251	N
0.250	N
0.265	N
0.276	N
0.316	N
0.305	N
0.251	N
0.250	N
0.435	N
0.252	N
0.251	N
0.250	N
0.251	N
0.267	N
0.311	N
0.251	N
0.251	N
0.250	N
0.251	N
0.267	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.251	N
0.251	N
0.250	N
0.251	N
0.256	N
0.251	N
0.250	N
0.251	N
0.373	N
0.333	N
0.340	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
2.460	N
0.251	N
0.250	N
0.251	N
0.259	N
0.251	N
0.253	N
0.251	N
