0.267	N
0.531	N
0.252	N
0.271	N
0.251	N
0.285	N
0.254	N
0.279	N
0.251	N
0.289	N
0.251	N
0.273	N
0.251	N
0.282	N
0.251	N
0.250	N
0.258	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.376	N
0.250	N
0.251	N
0.251	N
0.333	N
0.250	N
0.258	N
0.251	N
0.250	N
0.251	N
0.381	N
0.250	N
0.279	N
0.248	N
0.337	N
0.250	N
0.254	N
0.252	N
0.250	N
0.251	N
0.349	N
0.254	N
0.263	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.401	N
0.249	N
0.311	N
0.251	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
2.201	N
0.249	N
0.288	N
0.251	N
0.296	N
0.248	N
0.253	N
0.253	N
