0.201	N
0.251	N
0.250	N
0.357	N
0.252	N
0.557	N
0.251	N
0.470	N
0.251	N
0.251	N
0.412	N
0.322	N
0.541	N
0.251	N
0.258	N
0.325	N
0.314	N
0.460	N
0.254	N
0.251	N
0.250	N
0.251	N
0.250	N
0.403	N
0.348	N
0.484	N
0.252	N
0.252	N
0.315	N
0.250	N
0.542	N
0.327	N
0.504	N
0.251	N
0.568	N
0.361	N
0.493	N
0.347	N
0.478	N
0.334	N
0.488	N
0.293	N
0.354	N
0.257	N
0.250	N
0.251	N
0.250	N
0.361	N
0.423	N
0.253	N
0.251	N
0.273	N
0.250	N
0.251	N
0.477	N
0.355	N
0.310	N
0.251	N
0.251	N
0.278	N
0.248	N
0.364	N
0.433	N
0.253	N
0.250	N
0.251	N
0.250	N
0.251	N
0.451	N
0.349	N
0.357	N
0.261	N
0.248	N
0.498	N
0.323	N
0.535	N
0.251	N
0.250	N
0.312	N
0.334	N
0.245	N
2.170	N
0.527	N
0.251	N
0.251	N
0.319	N
0.333	N
0.245	N
