0.186	N
0.251	N
0.251	N
0.250	N
0.369	N
0.304	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.345	N
0.686	N
0.494	N
0.278	N
0.251	N
0.425	N
0.322	N
0.251	N
0.250	N
0.251	N
0.351	N
0.480	N
0.288	N
0.253	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.253	N
0.289	N
0.315	N
0.252	N
0.412	N
0.319	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.335	N
0.319	N
0.250	N
0.259	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.372	N
0.307	N
0.259	N
0.247	N
0.254	N
0.260	N
0.253	N
0.250	N
0.251	N
0.249	N
0.252	N
0.250	N
0.251	N
0.351	N
0.324	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.291	N
0.313	N
0.266	N
0.250	N
0.251	N
0.250	N
0.251	N
0.250	N
0.251	N
0.325	N
0.469	N
0.496	N
2.648	N
0.491	N
0.469	N
0.496	N
